transaction_id,date,sku,channel,units_sold,units_returned,return_rate,return_reason,revenue_usd,refund_usd
TXN-000774,2026-03-21,WC-AWAY-M,retail_partner,255,12,0.0471,gift_duplicate,23784.58,1201.92
TXN-000775,2026-03-21,WC-AWAY-M,own_store,516,23,0.0446,gift_duplicate,49527.13,2435.0
TXN-000776,2026-03-21,WC-AWAY-M,wholesale,324,13,0.0401,wrong_size,34625.31,1255.1
TXN-000777,2026-03-21,WC-HOME-W,nike.com,602,34,0.0565,changed_mind,56960.96,3692.37
TXN-000778,2026-03-21,WC-HOME-W,retail_partner,441,14,0.0317,wrong_size,47693.97,1426.46
TXN-000779,2026-03-21,WC-HOME-W,own_store,616,31,0.0503,changed_mind,65950.06,3289.42
TXN-000780,2026-03-21,WC-HOME-W,wholesale,703,27,0.0384,changed_mind,76193.21,2573.64
TXN-000781,2026-03-21,WC-AWAY-W,nike.com,632,34,0.0538,wrong_size,67078.47,3514.46
TXN-000782,2026-03-21,WC-AWAY-W,retail_partner,718,16,0.0223,changed_mind,72695.02,1694.33
TXN-000783,2026-03-21,WC-AWAY-W,own_store,534,20,0.0375,wrong_size,55943.69,2042.2
TXN-000784,2026-03-21,WC-AWAY-W,wholesale,388,17,0.0438,gift_duplicate,35305.68,1645.85
TXN-000785,2026-03-22,WC-HOME-M,nike.com,512,16,0.0312,wrong_size,46304.37,1495.86
TXN-000786,2026-03-22,WC-HOME-M,retail_partner,333,17,0.0511,gift_duplicate,32309.98,1847.34
TXN-000787,2026-03-22,WC-HOME-M,own_store,662,25,0.0378,gift_duplicate,60200.44,2295.41
TXN-000788,2026-03-22,WC-HOME-M,wholesale,535,27,0.0505,wrong_size,48073.38,2594.35
TXN-000789,2026-03-22,WC-AWAY-M,nike.com,602,33,0.0548,gift_duplicate,55949.11,3592.33
TXN-000790,2026-03-22,WC-AWAY-M,retail_partner,771,35,0.0454,gift_duplicate,71727.33,3148.51
TXN-000791,2026-03-22,WC-AWAY-M,own_store,673,18,0.0267,gift_duplicate,71836.21,1603.71
TXN-000792,2026-03-22,WC-AWAY-M,wholesale,639,28,0.0438,wrong_size,57484.02,2690.64
TXN-000793,2026-03-22,WC-HOME-W,nike.com,780,19,0.0244,gift_duplicate,77663.37,1995.26
TXN-000794,2026-03-22,WC-HOME-W,retail_partner,664,35,0.0527,changed_mind,60163.23,3629.44
TXN-000795,2026-03-22,WC-HOME-W,own_store,395,22,0.0557,changed_mind,37262.39,2175.18
TXN-000796,2026-03-22,WC-HOME-W,wholesale,333,12,0.036,wrong_size,33700.21,1318.73
TXN-000797,2026-03-22,WC-AWAY-W,nike.com,489,23,0.047,wrong_size,47532.4,2230.71
TXN-000798,2026-03-22,WC-AWAY-W,retail_partner,349,7,0.0201,changed_mind,32520.06,685.45
TXN-000799,2026-03-22,WC-AWAY-W,own_store,454,15,0.033,gift_duplicate,46416.59,1348.29
TXN-000800,2026-03-22,WC-AWAY-W,wholesale,680,17,0.025,changed_mind,74417.01,1644.69
TXN-000801,2026-03-23,WC-HOME-M,nike.com,417,20,0.048,gift_duplicate,40579.27,2022.77
TXN-000802,2026-03-23,WC-HOME-M,retail_partner,274,6,0.0219,wrong_size,24426.13,650.9
TXN-000803,2026-03-23,WC-HOME-M,own_store,682,38,0.0557,gift_duplicate,74109.59,4152.59
TXN-000804,2026-03-23,WC-HOME-M,wholesale,246,4,0.0163,gift_duplicate,25001.59,378.62
TXN-000805,2026-03-23,WC-AWAY-M,nike.com,604,28,0.0464,wrong_size,66015.55,2808.69
TXN-000806,2026-03-23,WC-AWAY-M,retail_partner,794,21,0.0264,wrong_size,78671.45,2277.81
TXN-000807,2026-03-23,WC-AWAY-M,own_store,679,17,0.025,changed_mind,70361.8,1657.92
TXN-000808,2026-03-23,WC-AWAY-M,wholesale,466,11,0.0236,wrong_size,51039.75,1088.81
TXN-000809,2026-03-23,WC-HOME-W,nike.com,487,24,0.0493,changed_mind,45887.26,2575.02
TXN-000810,2026-03-23,WC-HOME-W,retail_partner,470,19,0.0404,changed_mind,50590.23,1803.9
TXN-000811,2026-03-23,WC-HOME-W,own_store,703,35,0.0498,wrong_size,70458.07,3790.6
TXN-000812,2026-03-23,WC-HOME-W,wholesale,650,14,0.0215,wrong_size,57980.31,1288.41
TXN-000813,2026-03-23,WC-AWAY-W,nike.com,681,20,0.0294,gift_duplicate,66926.58,1811.05
TXN-000814,2026-03-23,WC-AWAY-W,retail_partner,706,15,0.0212,changed_mind,77486.33,1505.08
TXN-000815,2026-03-23,WC-AWAY-W,own_store,668,26,0.0389,gift_duplicate,71523.66,2358.73
TXN-000816,2026-03-23,WC-AWAY-W,wholesale,295,8,0.0271,changed_mind,27132.45,733.62
TXN-000817,2026-03-24,WC-HOME-M,nike.com,720,38,0.0528,gift_duplicate,77471.77,3833.63
TXN-000818,2026-03-24,WC-HOME-M,retail_partner,797,47,0.059,wrong_size,79359.15,4726.19
TXN-000819,2026-03-24,WC-HOME-M,own_store,626,35,0.0559,wrong_size,65668.39,3601.22
TXN-000820,2026-03-24,WC-HOME-M,wholesale,536,11,0.0205,gift_duplicate,58739.9,997.52
TXN-000821,2026-03-24,WC-AWAY-M,nike.com,582,25,0.043,wrong_size,61932.66,2284.58
TXN-000822,2026-03-24,WC-AWAY-M,retail_partner,283,10,0.0353,gift_duplicate,29010.29,979.89
TXN-000823,2026-03-24,WC-AWAY-M,own_store,475,20,0.0421,wrong_size,45242.51,1779.29
TXN-000824,2026-03-24,WC-AWAY-M,wholesale,663,21,0.0317,gift_duplicate,72927.39,2266.98
TXN-000825,2026-03-24,WC-HOME-W,nike.com,782,19,0.0243,wrong_size,82606.0,1790.27
TXN-000826,2026-03-24,WC-HOME-W,retail_partner,256,12,0.0469,gift_duplicate,27889.1,1156.69
TXN-000827,2026-03-24,WC-HOME-W,own_store,608,18,0.0296,wrong_size,66412.5,1926.74
TXN-000828,2026-03-24,WC-HOME-W,wholesale,291,6,0.0206,wrong_size,26651.15,630.89
TXN-000829,2026-03-24,WC-AWAY-W,nike.com,491,22,0.0448,gift_duplicate,44872.96,2080.5
TXN-000830,2026-03-24,WC-AWAY-W,retail_partner,642,31,0.0483,changed_mind,69260.34,3139.6
TXN-000831,2026-03-24,WC-AWAY-W,own_store,567,26,0.0459,changed_mind,56290.84,2568.06
TXN-000832,2026-03-24,WC-AWAY-W,wholesale,597,23,0.0385,gift_duplicate,60420.88,2069.65
TXN-000833,2026-03-25,WC-HOME-M,nike.com,632,33,0.0522,gift_duplicate,58207.09,3361.88
TXN-000834,2026-03-25,WC-HOME-M,retail_partner,295,6,0.0203,changed_mind,32276.53,617.29
TXN-000835,2026-03-25,WC-HOME-M,own_store,358,20,0.0559,gift_duplicate,36462.41,1990.86
TXN-000836,2026-03-25,WC-HOME-M,wholesale,497,19,0.0382,wrong_size,53655.41,1871.64
TXN-000837,2026-03-25,WC-AWAY-M,nike.com,352,20,0.0568,gift_duplicate,37968.09,2130.28
TXN-000838,2026-03-25,WC-AWAY-M,retail_partner,735,27,0.0367,gift_duplicate,65451.77,2421.46
TXN-000839,2026-03-25,WC-AWAY-M,own_store,246,9,0.0366,gift_duplicate,23947.63,810.71
TXN-000840,2026-03-25,WC-AWAY-M,wholesale,782,41,0.0524,changed_mind,73200.61,3681.76
TXN-000841,2026-03-25,WC-HOME-W,nike.com,715,14,0.0196,gift_duplicate,73326.63,1287.3
TXN-000842,2026-03-25,WC-HOME-W,retail_partner,386,20,0.0518,wrong_size,34675.3,2145.77
TXN-000843,2026-03-25,WC-HOME-W,own_store,504,16,0.0317,gift_duplicate,49397.02,1643.93
TXN-000844,2026-03-25,WC-HOME-W,wholesale,471,15,0.0318,wrong_size,43635.09,1345.81
TXN-000845,2026-03-25,WC-AWAY-W,nike.com,465,25,0.0538,wrong_size,45357.76,2209.85
TXN-000846,2026-03-25,WC-AWAY-W,retail_partner,604,14,0.0232,wrong_size,61866.28,1373.73
TXN-000847,2026-03-25,WC-AWAY-W,own_store,614,33,0.0537,gift_duplicate,62162.3,3257.36
TXN-000848,2026-03-25,WC-AWAY-W,wholesale,569,27,0.0475,gift_duplicate,58522.93,2853.96
TXN-000849,2026-03-26,WC-HOME-M,nike.com,289,7,0.0242,wrong_size,26645.12,741.66
TXN-000850,2026-03-26,WC-HOME-M,retail_partner,392,21,0.0536,wrong_size,38645.15,1915.06
TXN-000851,2026-03-26,WC-HOME-M,own_store,447,16,0.0358,gift_duplicate,47775.43,1597.58
TXN-000852,2026-03-26,WC-HOME-M,wholesale,288,9,0.0312,changed_mind,26282.78,875.53
TXN-000853,2026-03-26,WC-AWAY-M,nike.com,319,8,0.0251,wrong_size,33256.77,782.37
TXN-000854,2026-03-26,WC-AWAY-M,retail_partner,696,27,0.0388,changed_mind,70208.98,2495.6
TXN-000855,2026-03-26,WC-AWAY-M,own_store,783,41,0.0524,changed_mind,69781.19,3615.1
TXN-000856,2026-03-26,WC-AWAY-M,wholesale,642,37,0.0576,changed_mind,66906.49,3741.01
TXN-000857,2026-03-26,WC-HOME-W,nike.com,767,45,0.0587,wrong_size,75722.02,4441.24
TXN-000858,2026-03-26,WC-HOME-W,retail_partner,699,20,0.0286,wrong_size,69636.33,1945.68
TXN-000859,2026-03-26,WC-HOME-W,own_store,523,22,0.0421,changed_mind,56297.45,2137.89
TXN-000860,2026-03-26,WC-HOME-W,wholesale,684,16,0.0234,gift_duplicate,74321.54,1530.06
TXN-000861,2026-03-26,WC-AWAY-W,nike.com,646,13,0.0201,changed_mind,67168.88,1278.2
TXN-000862,2026-03-26,WC-AWAY-W,retail_partner,648,18,0.0278,wrong_size,65401.66,1855.25
TXN-000863,2026-03-26,WC-AWAY-W,own_store,679,17,0.025,changed_mind,70552.1,1642.0
TXN-000864,2026-03-26,WC-AWAY-W,wholesale,626,33,0.0527,gift_duplicate,64074.23,3165.55
TXN-000865,2026-03-27,WC-HOME-M,nike.com,683,35,0.0512,wrong_size,69447.8,3297.49
TXN-000866,2026-03-27,WC-HOME-M,retail_partner,288,13,0.0451,wrong_size,26441.97,1188.71
TXN-000867,2026-03-27,WC-HOME-M,own_store,703,16,0.0228,changed_mind,76449.28,1581.79
TXN-000868,2026-03-27,WC-HOME-M,wholesale,440,12,0.0273,wrong_size,48392.85,1150.72
TXN-000869,2026-03-27,WC-AWAY-M,nike.com,467,16,0.0343,wrong_size,42891.02,1710.53
TXN-000870,2026-03-27,WC-AWAY-M,retail_partner,715,15,0.021,wrong_size,68232.57,1357.61
TXN-000871,2026-03-27,WC-AWAY-M,own_store,432,10,0.0231,wrong_size,42638.42,1098.61
TXN-000872,2026-03-27,WC-AWAY-M,wholesale,563,28,0.0497,gift_duplicate,52857.15,2557.13
TXN-000873,2026-03-27,WC-HOME-W,nike.com,727,32,0.044,wrong_size,75274.24,3468.35
TXN-000874,2026-03-27,WC-HOME-W,retail_partner,648,33,0.0509,wrong_size,70918.75,3471.48
TXN-000875,2026-03-27,WC-HOME-W,own_store,304,16,0.0526,wrong_size,30144.86,1466.8
TXN-000876,2026-03-27,WC-HOME-W,wholesale,320,17,0.0531,changed_mind,29265.51,1605.25
TXN-000877,2026-03-27,WC-AWAY-W,nike.com,652,32,0.0491,changed_mind,67883.72,2885.9
TXN-000878,2026-03-27,WC-AWAY-W,retail_partner,572,19,0.0332,wrong_size,51883.62,1756.39
TXN-000879,2026-03-27,WC-AWAY-W,own_store,625,31,0.0496,wrong_size,58373.1,3279.84
TXN-000880,2026-03-27,WC-AWAY-W,wholesale,549,17,0.031,wrong_size,49341.45,1635.29
TXN-000881,2026-03-28,WC-HOME-M,nike.com,624,21,0.0337,gift_duplicate,58281.56,2195.98
TXN-000882,2026-03-28,WC-HOME-M,retail_partner,742,27,0.0364,wrong_size,67548.62,2630.72
TXN-000883,2026-03-28,WC-HOME-M,own_store,619,34,0.0549,gift_duplicate,65292.96,3262.61
TXN-000884,2026-03-28,WC-HOME-M,wholesale,230,8,0.0348,wrong_size,23871.19,795.05
TXN-000885,2026-03-28,WC-AWAY-M,nike.com,271,6,0.0221,changed_mind,26242.64,629.95
TXN-000886,2026-03-28,WC-AWAY-M,retail_partner,644,14,0.0217,wrong_size,66025.38,1429.57
TXN-000887,2026-03-28,WC-AWAY-M,own_store,788,17,0.0216,gift_duplicate,86334.1,1794.85
TXN-000888,2026-03-28,WC-AWAY-M,wholesale,732,43,0.0587,changed_mind,70889.85,4428.1
TXN-000889,2026-03-28,WC-HOME-W,nike.com,766,42,0.0548,gift_duplicate,79923.94,4536.13
TXN-000890,2026-03-28,WC-HOME-W,retail_partner,208,11,0.0529,gift_duplicate,21097.2,1003.54
TXN-000891,2026-03-28,WC-HOME-W,own_store,613,23,0.0375,wrong_size,65913.9,2339.93
TXN-000892,2026-03-28,WC-HOME-W,wholesale,652,31,0.0475,gift_duplicate,63178.23,2862.56
TXN-000893,2026-03-28,WC-AWAY-W,nike.com,508,11,0.0217,gift_duplicate,48442.29,1143.47
TXN-000894,2026-03-28,WC-AWAY-W,retail_partner,329,13,0.0395,gift_duplicate,31007.07,1170.55
TXN-000895,2026-03-28,WC-AWAY-W,own_store,765,24,0.0314,changed_mind,80061.09,2196.49
TXN-000896,2026-03-28,WC-AWAY-W,wholesale,228,12,0.0526,gift_duplicate,23036.0,1119.71
TXN-000897,2026-03-29,WC-HOME-M,nike.com,511,25,0.0489,gift_duplicate,46209.59,2232.97
TXN-000898,2026-03-29,WC-HOME-M,retail_partner,581,17,0.0293,gift_duplicate,55658.88,1513.85
TXN-000899,2026-03-29,WC-HOME-M,own_store,327,12,0.0367,gift_duplicate,34076.96,1175.63
TXN-000900,2026-03-29,WC-HOME-M,wholesale,441,23,0.0522,gift_duplicate,44295.42,2476.54
TXN-000901,2026-03-29,WC-AWAY-M,nike.com,746,40,0.0536,wrong_size,71397.73,3770.39
TXN-000902,2026-03-29,WC-AWAY-M,retail_partner,786,36,0.0458,gift_duplicate,75698.6,3752.11
TXN-000903,2026-03-29,WC-AWAY-M,own_store,307,10,0.0326,gift_duplicate,28316.52,1051.28
TXN-000904,2026-03-29,WC-AWAY-M,wholesale,665,15,0.0226,gift_duplicate,64747.88,1455.98
TXN-000905,2026-03-29,WC-HOME-W,nike.com,294,6,0.0204,wrong_size,28952.4,586.89
TXN-000906,2026-03-29,WC-HOME-W,retail_partner,578,27,0.0467,changed_mind,58344.05,2684.25
TXN-000907,2026-03-29,WC-HOME-W,own_store,604,33,0.0546,gift_duplicate,59780.42,3211.4
TXN-000908,2026-03-29,WC-HOME-W,wholesale,650,30,0.0462,changed_mind,67663.55,2915.17
TXN-000909,2026-03-29,WC-AWAY-W,nike.com,366,9,0.0246,wrong_size,36111.32,882.63
TXN-000910,2026-03-29,WC-AWAY-W,retail_partner,725,39,0.0538,wrong_size,74876.81,3822.76
TXN-000911,2026-03-29,WC-AWAY-W,own_store,233,11,0.0472,gift_duplicate,22397.2,1198.34
TXN-000912,2026-03-29,WC-AWAY-W,wholesale,618,15,0.0243,changed_mind,62157.71,1333.29
TXN-000913,2026-03-30,WC-HOME-M,nike.com,356,8,0.0225,changed_mind,39089.67,757.37
TXN-000914,2026-03-30,WC-HOME-M,retail_partner,697,14,0.0201,wrong_size,63515.57,1413.6
TXN-000915,2026-03-30,WC-HOME-M,own_store,249,14,0.0562,changed_mind,26782.26,1298.4
TXN-000916,2026-03-30,WC-HOME-M,wholesale,700,14,0.02,gift_duplicate,66969.19,1500.09
TXN-000917,2026-03-30,WC-AWAY-M,nike.com,627,24,0.0383,changed_mind,62980.15,2587.35
TXN-000918,2026-03-30,WC-AWAY-M,retail_partner,586,22,0.0375,gift_duplicate,62315.85,2000.28
TXN-000919,2026-03-30,WC-AWAY-M,own_store,341,13,0.0381,changed_mind,35722.11,1334.83
TXN-000920,2026-03-30,WC-AWAY-M,wholesale,352,19,0.054,changed_mind,31667.66,1933.15
TXN-000921,2026-03-30,WC-HOME-W,nike.com,619,21,0.0339,changed_mind,59088.47,1869.17
TXN-000922,2026-03-30,WC-HOME-W,retail_partner,653,32,0.049,gift_duplicate,58735.82,2932.59
TXN-000923,2026-03-30,WC-HOME-W,own_store,225,9,0.04,gift_duplicate,21328.8,919.74
TXN-000924,2026-03-30,WC-HOME-W,wholesale,772,18,0.0233,gift_duplicate,77138.51,1884.02
TXN-000925,2026-03-30,WC-AWAY-W,nike.com,783,32,0.0409,changed_mind,77562.46,2829.14
TXN-000926,2026-03-30,WC-AWAY-W,retail_partner,744,20,0.0269,wrong_size,69972.59,1850.55
TXN-000927,2026-03-30,WC-AWAY-W,own_store,793,29,0.0366,gift_duplicate,80371.19,2808.35
TXN-000928,2026-03-30,WC-AWAY-W,wholesale,246,9,0.0366,wrong_size,23487.84,827.74
TXN-000929,2026-03-31,WC-HOME-M,nike.com,224,12,0.0536,changed_mind,21594.55,1080.03
TXN-000930,2026-03-31,WC-HOME-M,retail_partner,301,12,0.0399,changed_mind,27441.79,1123.47
TXN-000931,2026-03-31,WC-HOME-M,own_store,291,7,0.0241,changed_mind,29952.45,625.07
TXN-000932,2026-03-31,WC-HOME-M,wholesale,533,14,0.0263,gift_duplicate,47589.99,1352.1
TXN-000933,2026-03-31,WC-AWAY-M,nike.com,527,13,0.0247,changed_mind,49366.49,1413.29
TXN-000934,2026-03-31,WC-AWAY-M,retail_partner,323,7,0.0217,wrong_size,33768.66,706.25
TXN-000935,2026-03-31,WC-AWAY-M,own_store,704,28,0.0398,gift_duplicate,67915.63,2534.89
TXN-000936,2026-03-31,WC-AWAY-M,wholesale,262,8,0.0305,gift_duplicate,25402.39,789.21
TXN-000937,2026-03-31,WC-HOME-W,nike.com,617,27,0.0438,wrong_size,57949.57,2948.3
TXN-000938,2026-03-31,WC-HOME-W,retail_partner,303,9,0.0297,gift_duplicate,31007.24,816.86
TXN-000939,2026-03-31,WC-HOME-W,own_store,781,28,0.0359,wrong_size,83268.75,2772.27
TXN-000940,2026-03-31,WC-HOME-W,wholesale,345,12,0.0348,wrong_size,36295.56,1197.91
TXN-000941,2026-03-31,WC-AWAY-W,nike.com,633,37,0.0585,gift_duplicate,61994.96,3256.81
TXN-000942,2026-03-31,WC-AWAY-W,retail_partner,675,39,0.0578,gift_duplicate,63695.35,4266.05
TXN-000943,2026-03-31,WC-AWAY-W,own_store,200,4,0.02,changed_mind,18802.53,374.08
TXN-000944,2026-03-31,WC-AWAY-W,wholesale,589,35,0.0594,gift_duplicate,54588.87,3727.33
TXN-000945,2026-04-01,WC-HOME-M,nike.com,488,10,0.0205,gift_duplicate,48677.98,895.39
TXN-000946,2026-04-01,WC-HOME-M,retail_partner,291,10,0.0344,wrong_size,30924.85,1039.52
TXN-000947,2026-04-01,WC-HOME-M,own_store,486,26,0.0535,wrong_size,49294.88,2835.64
TXN-000948,2026-04-01,WC-HOME-M,wholesale,525,29,0.0552,changed_mind,53536.21,3177.01
TXN-000949,2026-04-01,WC-AWAY-M,nike.com,663,20,0.0302,gift_duplicate,72682.36,1910.32
TXN-000950,2026-04-01,WC-AWAY-M,retail_partner,670,39,0.0582,changed_mind,59193.99,4025.6
TXN-000951,2026-04-01,WC-AWAY-M,own_store,202,8,0.0396,wrong_size,21782.02,822.4
TXN-000952,2026-04-01,WC-AWAY-M,wholesale,623,26,0.0417,gift_duplicate,64463.43,2724.13
TXN-000953,2026-04-01,WC-HOME-W,nike.com,751,17,0.0226,gift_duplicate,76848.22,1697.45
TXN-000954,2026-04-01,WC-HOME-W,retail_partner,655,30,0.0458,changed_mind,71647.08,2888.41
TXN-000955,2026-04-01,WC-HOME-W,own_store,566,20,0.0353,gift_duplicate,62058.22,1814.9
TXN-000956,2026-04-01,WC-HOME-W,wholesale,579,33,0.057,changed_mind,51071.27,3443.52
TXN-000957,2026-04-01,WC-AWAY-W,nike.com,487,22,0.0452,gift_duplicate,46689.69,1979.54
TXN-000958,2026-04-01,WC-AWAY-W,retail_partner,510,26,0.051,wrong_size,47508.37,2570.46
TXN-000959,2026-04-01,WC-AWAY-W,own_store,571,12,0.021,changed_mind,61610.42,1242.64
TXN-000960,2026-04-01,WC-AWAY-W,wholesale,414,8,0.0193,gift_duplicate,40039.55,857.11
TXN-000961,2026-04-02,WC-HOME-M,nike.com,782,31,0.0396,wrong_size,78308.91,3178.01
TXN-000962,2026-04-02,WC-HOME-M,retail_partner,779,36,0.0462,gift_duplicate,78237.37,3219.77
TXN-000963,2026-04-02,WC-HOME-M,own_store,331,16,0.0483,wrong_size,31018.59,1608.61
TXN-000964,2026-04-02,WC-HOME-M,wholesale,433,23,0.0531,gift_duplicate,45555.74,2121.08
TXN-000965,2026-04-02,WC-AWAY-M,nike.com,223,13,0.0583,gift_duplicate,22948.97,1319.73
TXN-000966,2026-04-02,WC-AWAY-M,retail_partner,773,42,0.0543,wrong_size,83973.76,4288.25
TXN-000967,2026-04-02,WC-AWAY-M,own_store,253,13,0.0514,changed_mind,24671.56,1428.6
TXN-000968,2026-04-02,WC-AWAY-M,wholesale,480,11,0.0229,gift_duplicate,47167.16,1055.48
TXN-000969,2026-04-02,WC-HOME-W,nike.com,244,13,0.0533,wrong_size,21724.11,1406.66
TXN-000970,2026-04-02,WC-HOME-W,retail_partner,745,28,0.0376,wrong_size,71982.57,2670.18
TXN-000971,2026-04-02,WC-HOME-W,own_store,785,41,0.0522,gift_duplicate,72976.6,4229.97
TXN-000972,2026-04-02,WC-HOME-W,wholesale,276,15,0.0543,wrong_size,25286.73,1422.57
TXN-000973,2026-04-02,WC-AWAY-W,nike.com,299,6,0.0201,changed_mind,31627.41,606.21
TXN-000974,2026-04-02,WC-AWAY-W,retail_partner,542,29,0.0535,wrong_size,48981.89,2704.07
TXN-000975,2026-04-02,WC-AWAY-W,own_store,548,29,0.0529,changed_mind,54489.2,2703.04
TXN-000976,2026-04-02,WC-AWAY-W,wholesale,274,13,0.0474,gift_duplicate,26755.46,1171.36
TXN-000977,2026-04-03,WC-HOME-M,nike.com,657,28,0.0426,wrong_size,71901.79,3028.7
TXN-000978,2026-04-03,WC-HOME-M,retail_partner,586,19,0.0324,gift_duplicate,52406.34,1725.31
TXN-000979,2026-04-03,WC-HOME-M,own_store,652,14,0.0215,gift_duplicate,66358.0,1252.26
TXN-000980,2026-04-03,WC-HOME-M,wholesale,257,10,0.0389,changed_mind,27421.5,968.37
TXN-000981,2026-04-03,WC-AWAY-M,nike.com,620,18,0.029,gift_duplicate,65301.16,1831.11
TXN-000982,2026-04-03,WC-AWAY-M,retail_partner,664,23,0.0346,changed_mind,71286.14,2337.33
TXN-000983,2026-04-03,WC-AWAY-M,own_store,547,25,0.0457,gift_duplicate,57557.77,2449.74
TXN-000984,2026-04-03,WC-AWAY-M,wholesale,536,23,0.0429,wrong_size,48378.92,2325.16
TXN-000985,2026-04-03,WC-HOME-W,nike.com,269,11,0.0409,wrong_size,29024.06,998.49
TXN-000986,2026-04-03,WC-HOME-W,retail_partner,721,21,0.0291,changed_mind,71083.96,2134.83
TXN-000987,2026-04-03,WC-HOME-W,own_store,390,11,0.0282,wrong_size,34839.01,1043.42
TXN-000988,2026-04-03,WC-HOME-W,wholesale,646,26,0.0402,gift_duplicate,67569.16,2466.0
TXN-000989,2026-04-03,WC-AWAY-W,nike.com,754,38,0.0504,wrong_size,74140.46,3848.38
TXN-000990,2026-04-03,WC-AWAY-W,retail_partner,498,17,0.0341,wrong_size,49495.71,1741.97
TXN-000991,2026-04-03,WC-AWAY-W,own_store,348,7,0.0201,gift_duplicate,36895.67,702.16
TXN-000992,2026-04-03,WC-AWAY-W,wholesale,255,9,0.0353,wrong_size,27918.23,918.83
TXN-000993,2026-04-04,WC-HOME-M,nike.com,406,20,0.0493,changed_mind,37419.32,1969.32
TXN-000994,2026-04-04,WC-HOME-M,retail_partner,678,29,0.0428,changed_mind,72372.56,2913.17
TXN-000995,2026-04-04,WC-HOME-M,own_store,543,24,0.0442,changed_mind,51709.68,2167.36
TXN-000996,2026-04-04,WC-HOME-M,wholesale,243,9,0.037,wrong_size,24798.85,929.26
TXN-000997,2026-04-04,WC-AWAY-M,nike.com,677,30,0.0443,wrong_size,66736.23,3147.11
TXN-000998,2026-04-04,WC-AWAY-M,retail_partner,539,28,0.0519,changed_mind,49866.64,2577.49
TXN-000999,2026-04-04,WC-AWAY-M,own_store,206,7,0.034,wrong_size,19749.94,701.42
TXN-001000,2026-04-04,WC-AWAY-M,wholesale,345,10,0.029,wrong_size,35151.83,1080.8
TXN-001001,2026-04-04,WC-HOME-W,nike.com,568,12,0.0211,wrong_size,52472.24,1131.0
TXN-001002,2026-04-04,WC-HOME-W,retail_partner,424,23,0.0542,gift_duplicate,38937.73,2452.85
TXN-001003,2026-04-04,WC-HOME-W,own_store,451,12,0.0266,wrong_size,41435.04,1125.11
TXN-001004,2026-04-04,WC-HOME-W,wholesale,303,6,0.0198,gift_duplicate,27578.87,614.44
TXN-001005,2026-04-04,WC-AWAY-W,nike.com,313,10,0.0319,wrong_size,29644.73,932.83
TXN-001006,2026-04-04,WC-AWAY-W,retail_partner,581,26,0.0448,gift_duplicate,63617.32,2858.68
TXN-001007,2026-04-04,WC-AWAY-W,own_store,644,35,0.0543,wrong_size,58350.81,3759.7
TXN-001008,2026-04-04,WC-AWAY-W,wholesale,333,17,0.0511,wrong_size,33205.5,1755.69
TXN-001009,2026-04-05,WC-HOME-M,nike.com,525,23,0.0438,gift_duplicate,49024.55,2047.37
TXN-001010,2026-04-05,WC-HOME-M,retail_partner,393,21,0.0534,changed_mind,41410.78,1999.39
TXN-001011,2026-04-05,WC-HOME-M,own_store,254,11,0.0433,changed_mind,27229.49,1174.06
TXN-001012,2026-04-05,WC-HOME-M,wholesale,798,44,0.0551,wrong_size,82992.45,4631.56
TXN-001013,2026-04-05,WC-AWAY-M,nike.com,266,7,0.0263,changed_mind,27804.65,715.34
TXN-001014,2026-04-05,WC-AWAY-M,retail_partner,721,25,0.0347,gift_duplicate,70812.21,2377.0
TXN-001015,2026-04-05,WC-AWAY-M,own_store,582,23,0.0395,changed_mind,60379.18,2274.36
TXN-001016,2026-04-05,WC-AWAY-M,wholesale,474,20,0.0422,gift_duplicate,51318.12,2016.95
TXN-001017,2026-04-05,WC-HOME-W,nike.com,237,6,0.0253,wrong_size,23213.15,558.94
TXN-001018,2026-04-05,WC-HOME-W,retail_partner,423,13,0.0307,changed_mind,42541.17,1411.55
TXN-001019,2026-04-05,WC-HOME-W,own_store,583,17,0.0292,wrong_size,53026.92,1527.43
TXN-001020,2026-04-05,WC-HOME-W,wholesale,655,26,0.0397,wrong_size,66054.9,2554.12
TXN-001021,2026-04-05,WC-AWAY-W,nike.com,544,20,0.0368,changed_mind,53048.23,1921.71
TXN-001022,2026-04-05,WC-AWAY-W,retail_partner,709,23,0.0324,changed_mind,62777.55,2247.49
TXN-001023,2026-04-05,WC-AWAY-W,own_store,471,21,0.0446,changed_mind,50789.09,1984.07
TXN-001024,2026-04-05,WC-AWAY-W,wholesale,713,28,0.0393,gift_duplicate,63970.0,2634.28
TXN-001025,2026-04-06,WC-HOME-M,nike.com,433,10,0.0231,wrong_size,41535.62,1000.13
TXN-001026,2026-04-06,WC-HOME-M,retail_partner,541,15,0.0277,changed_mind,50583.78,1565.92
TXN-001027,2026-04-06,WC-HOME-M,own_store,481,13,0.027,gift_duplicate,52888.79,1429.54
TXN-001028,2026-04-06,WC-HOME-M,wholesale,756,42,0.0556,wrong_size,79335.91,3956.43
TXN-001029,2026-04-06,WC-AWAY-M,nike.com,554,28,0.0505,changed_mind,60279.59,2970.27
TXN-001030,2026-04-06,WC-AWAY-M,retail_partner,212,8,0.0377,gift_duplicate,23269.98,871.46
TXN-001031,2026-04-06,WC-AWAY-M,own_store,607,17,0.028,gift_duplicate,63419.98,1673.44
